,Streams,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Score,duration
934,373816,0.7959999999999999,0.87,0.593,0.000858,4,0.222,-7.981,0,0.194,113.119,4,0.499,-0.02029191821865469,181.0
935,2042913,0.0997,0.857,0.932,1.01e-06,8,0.0999,-5.3039999999999985,0,0.0612,145.996,4,0.904,1.0230909592823374,176.0
936,1574228,0.745,0.912,0.716,0.000103,4,0.093,-7.172999999999999,0,0.173,120.018,4,0.6940000000000001,0.7998626494061843,243.0
937,165625,0.337,0.828,0.7609999999999999,0.0,3,0.153,-5.7970000000000015,0,0.0682,129.977,4,0.716,-0.3017716065158383,192.0
938,103942,0.106,0.71,0.898,0.0,1,0.913,-2.887,1,0.34700000000000003,129.567,4,0.5660000000000001,-0.6308588684155396,271.0
939,614567,0.0741,0.772,0.463,0.0,5,0.141,-7.4929999999999986,0,0.054000000000000006,127.976,4,0.469,0.30050797434285276,198.0
940,449176,0.025,0.479,0.7140000000000001,0.0153,7,0.206,-3.776,0,0.109,98.23,4,0.49,0.2678739480734207,172.0
941,131377,0.919,0.381,0.181,0.0,2,0.115,-16.387999999999998,1,0.0414,119.282,4,0.421,-0.6777244733594688,148.0
942,829685,0.0151,0.884,0.34600000000000003,7.04e-06,8,0.0871,-8.228,0,0.35100000000000003,75.016,4,0.376,0.5305465634744814,220.0
943,73987,0.316,0.711,0.873,4.41e-06,9,0.26,-3.699,0,0.0638,99.988,4,0.441,-0.9304281020103212,208.0
944,61601,0.0111,0.636,0.568,0.0,1,0.117,-8.441,1,0.419,82.495,4,0.438,-0.8621664953991424,228.0
945,44696,0.256,0.68,0.446,0.0,7,0.0515,-6.039,1,0.0281,125.863,4,0.339,-0.9124297197984284,216.0
946,18802,0.461,0.409,0.413,0.0,4,0.0765,-6.722,1,0.0296,137.02,4,0.13,-1.4817957751674768,252.0
947,21928,0.0556,0.728,0.6970000000000001,0.0,5,0.282,-4.125,1,0.0456,143.986,4,0.87,-1.5187513639004526,234.0
948,23830,0.234,0.604,0.6609999999999999,0.0,0,0.0951,-5.914,1,0.0375,107.016,4,0.506,-1.5104502170671932,221.0
949,16540,0.917,0.25,0.142,0.664,7,0.21,-15.424,1,0.0383,126.269,4,0.0396,-1.51599881493104,259.0
950,186881,0.0417,0.823,0.569,0.179,11,0.102,-8.138,1,0.226,141.977,4,0.488,-0.3287407889804299,168.0
951,2167732,0.619,0.68,0.8109999999999999,3.05e-05,3,0.0733,-5.678,0,0.298,103.007,4,0.95,0.9326370530308513,175.0
952,264659,0.499,0.8540000000000001,0.6829999999999999,0.0,5,0.145,-5.408,0,0.0462,98.996,4,0.962,-0.22138737903792888,179.0
953,33591,0.0188,0.483,0.799,0.0,2,0.226,-4.567,0,0.0366,112.946,4,0.171,-1.2797196361080707,244.0
954,114418,0.157,0.314,0.555,0.000108,9,0.067,-9.601,1,0.37,179.666,4,0.159,-0.44760185214254405,176.0
955,573493,0.698,0.376,0.3720000000000001,7.85e-06,7,0.138,-12.897,0,0.0407,133.195,1,0.181,0.10083605413385946,202.0
956,156138,0.481,0.409,0.8190000000000001,0.0,5,0.115,-6.087999999999999,0,0.405,93.052,4,0.403,-0.34660177394156133,230.0
957,2615129,0.67,0.882,0.66,0.0,1,0.199,-8.068999999999999,1,0.444,98.904,4,0.208,1.1218354911026687,250.0
958,36319,0.746,0.4270000000000001,0.262,0.0,7,0.068,-8.541,1,0.0276,104.085,4,0.228,-1.1642538881627882,225.0
959,2155032,0.401,0.7090000000000001,0.76,0.0,5,0.123,-6.881,0,0.404,93.962,4,0.7040000000000001,1.03027204047319,234.0
960,9233963,0.406,0.72,0.763,0.0,9,0.18,-4.0680000000000005,0,0.0523,101.965,4,0.742,1.7288950943121457,251.0
961,132301,0.421,0.715,0.6729999999999999,0.0,7,0.0929,-5.189,0,0.0613,119.928,4,0.16899999999999998,-0.4424466821542048,236.0
962,1228958,0.624,0.7440000000000001,0.789,0.0,7,0.197,-6.778,0,0.28600000000000003,89.98700000000002,4,0.599,0.815357420496548,150.0
963,35789,0.37,0.635,0.378,0.00231,7,0.123,-10.082,1,0.0378,139.969,4,0.277,-1.1561234658427093,237.0
964,1648589,0.631,0.8270000000000001,0.6459999999999999,1.64e-06,2,0.0617,-5.7570000000000014,0,0.299,105.059,4,0.875,0.8827830085393642,211.0
965,14035,0.122,0.297,0.545,2.41e-06,7,0.113,-10.457,1,0.05,59.332,4,0.443,-1.5187513639004526,269.0
966,199259,0.0347,0.706,0.557,0.0,0,0.276,-5.8,1,0.0813,132.98,4,0.205,-0.20959933248579737,249.0
967,15439,0.585,0.303,0.593,1.15e-06,3,0.6609999999999999,-10.411,1,0.0488,112.955,4,0.349,-1.4668624271464277,364.0
968,35063,0.000452,0.378,0.8959999999999999,0.0,2,0.194,-4.066,1,0.0407,174.30200000000005,4,0.469,-1.130951535403993,259.0
969,48849,0.00164,0.647,0.778,0.0,1,0.389,-5.2570000000000014,1,0.224,82.91799999999998,4,0.252,-1.0829992258331422,183.0
970,19971,0.391,0.841,0.79,0.000364,4,0.14300000000000002,-6.691,0,0.15,152.032,4,0.872,-1.499174665634601,261.0
971,1410739,0.0721,0.588,0.945,0.0,0,0.25,-2.72,1,0.35100000000000003,139.75,4,0.557,0.8327280729397454,205.0
972,158812,0.238,0.584,0.693,0.0,9,0.132,-6.745,0,0.153,139.925,4,0.219,-0.43471550416509225,211.0
973,1651941,0.4970000000000001,0.662,0.723,0.0,0,0.165,-5.5310000000000015,0,0.292,134.033,4,0.412,0.9463810732272923,204.0
974,6671922,0.557,0.757,0.807,0.0,5,0.126,-8.471,1,0.501,91.001,4,0.0398,1.5815172820950405,363.0
975,25987,0.623,0.642,0.716,1.55e-06,8,0.35200000000000004,-5.1110000000000015,1,0.0515,115.05,4,0.221,-1.5214896138497,246.0
976,143130,0.0185,0.636,0.815,0.0,5,0.163,-5.098,0,0.0581,123.063,4,0.636,-0.4248892912011762,219.0
977,37305,0.126,0.7390000000000001,0.737,2.02e-06,8,0.086,-7.295,0,0.046,108.004,4,0.277,-1.0719017226811955,205.0
978,4353026,0.57,0.62,0.574,0.0,5,0.19,-7.7879999999999985,0,0.0479,100.021,4,0.35200000000000004,1.3615980828169605,250.0
979,131156,0.331,0.782,0.436,1.3e-05,2,0.342,-7.033,1,0.155,82.994,4,0.243,-0.5541467150190281,269.0
980,5202670,0.695,0.358,0.557,0.0,10,0.0902,-7.398,1,0.059,85.04299999999998,4,0.494,1.4202039518223084,211.0
981,4201435,0.645,0.468,0.624,0.0,9,0.128,-6.528,0,0.106,175.842,4,0.285,1.6185304567505079,196.0
982,5699610,0.142,0.765,0.575,0.0,9,0.105,-7.558,0,0.105,117.991,4,0.428,1.4215647123205304,232.0
983,1224779,0.101,0.82,0.7609999999999999,0.0,2,0.0839,-5.754,1,0.27,115.977,4,0.762,0.778945108302102,216.0
984,27462,0.28300000000000003,0.759,0.687,0.00643,5,0.112,-5.779,1,0.0434,99.971,4,0.818,-1.4160170700835772,223.0
985,24947,0.202,0.695,0.923,0.0,8,0.4970000000000001,-4.063,1,0.0479,138.097,4,0.967,-1.3990666729118708,122.0
986,232972,0.0254,0.6679999999999999,0.91,0.0,0,0.0937,-3.884,1,0.225,125.812,4,0.5770000000000001,-0.150872100099236,179.0
987,521433,0.521,0.9,0.619,0.0,1,0.0965,-7.143,0,0.152,135.961,4,0.8859999999999999,0.24098899067445725,148.0
988,1683524,0.175,0.8320000000000001,0.684,5.09e-05,6,0.0633,-4.5280000000000005,0,0.0677,120.997,4,0.273,0.6801738092531245,180.0
989,6086683,0.0647,0.5720000000000001,0.53,0.000169,6,0.127,-8.521,0,0.0654,170.138,4,0.12,1.5935899325415261,218.0
990,113866,0.197,0.691,0.664,0.0,6,0.145,-6.682,1,0.44,90.71,4,0.7140000000000001,-0.7199810190349899,183.0
991,2251174,0.512,0.718,0.774,0.0,1,0.151,-5.524,0,0.139,119.922,4,0.491,0.8183355620640569,216.0
992,4491306,0.7140000000000001,0.772,0.614,0.0,6,0.227,-7.158,1,0.218,120.032,4,0.7140000000000001,1.4058476229252115,248.0
993,20772,0.976,0.621,0.199,0.00186,10,0.107,-13.788,1,0.0344,128.905,4,0.17800000000000002,-1.5104502170671932,218.0
994,149297,0.265,0.779,0.621,0.0,10,0.0962,-6.589,0,0.3720000000000001,140.013,4,0.284,-0.5016436763818675,139.0
995,23247,0.0103,0.542,0.853,0.0,3,0.108,-6.407,0,0.0498,105.256,4,0.37,-1.2882907506449723,217.0
996,2165965,0.213,0.7879999999999999,0.723,0.0,5,0.0629,-5.152,1,0.21600000000000005,141.89,4,0.483,0.9233027200779473,178.0
997,2427429,0.111,0.797,0.792,7.879999999999999e-05,6,0.24,-5.757999999999999,1,0.0607,106.038,4,0.54,1.201320996807773,228.0
998,270927,0.165,0.596,0.615,0.0,4,0.0519,-9.803,1,0.0495,158.52100000000004,4,0.962,-0.25866716155434055,174.0
999,182382,0.439,0.397,0.614,0.000275,1,0.117,-5.984,1,0.0324,123.562,4,0.573,-0.5023993925397555,283.0
1000,39325,0.00426,0.625,0.7,0.0949,9,0.0737,-6.809,1,0.0402,121.081,3,0.8590000000000001,-1.1295172163425482,206.0
1001,263922,0.33,0.792,0.531,0.0,0,0.119,-7.6789999999999985,0,0.0912,130.951,4,0.635,-0.09050679126535562,226.0
1002,157819,0.0034200000000000003,0.7829999999999999,0.8440000000000001,0.0,2,0.0973,-5.964,1,0.14300000000000002,128.072,4,0.8190000000000001,-0.3781175979224437,159.0
1003,192377,0.433,0.778,0.696,0.0,9,0.043,-6.777,0,0.19,119.982,4,0.504,-0.5059951569370776,178.0
1004,42874,0.6659999999999999,0.6659999999999999,0.618,0.0,9,0.0745,-7.556,1,0.219,115.952,4,0.34700000000000003,-1.0605655453436733,154.0
1005,5539903,0.0952,0.599,0.471,0.0,11,0.0996,-6.806,1,0.0281,109.941,4,0.141,1.5247193805762729,253.0
1006,7925167,0.419,0.892,0.489,0.0,0,0.0777,-6.5920000000000005,0,0.333,125.094,4,0.383,1.6934615047996797,277.0
1007,1944971,0.252,0.792,0.7020000000000001,0.0,0,0.0834,-6.193,0,0.399,101.028,4,0.7609999999999999,0.8843153273751706,186.0
1008,1235849,0.222,0.772,0.5820000000000001,8.78e-05,2,0.108,-5.14,0,0.0615,117.856,4,0.319,0.7408882750256806,180.0
1009,1259155,0.282,0.662,0.736,0.0,6,0.103,-6.501,1,0.244,145.98,4,0.713,0.6604450407135096,183.0
1010,117898,0.236,0.463,0.448,5.53e-06,0,0.19,-9.584,1,0.0296,115.683,4,0.18600000000000005,-0.7406547248348538,263.0
1011,4079669,0.0733,0.448,0.8009999999999999,0.0,0,0.146,-5.363,1,0.165,189.798,4,0.462,1.3670322127002374,238.0
1012,739551,0.467,0.963,0.664,1.31e-05,5,0.113,-8.662,1,0.0662,125.024,4,0.77,0.44448683660505456,205.0
1013,20399,0.745,0.5489999999999999,0.423,0.172,0,0.127,-8.885,0,0.0373,119.345,4,0.14400000000000002,-1.3956101888552617,227.0
1014,111692,0.0284,0.7,0.615,0.0133,8,0.0843,-5.3870000000000005,1,0.0619,96.84,4,0.449,-0.6951993973366826,236.0
1015,1213690,0.251,0.627,0.481,0.0,2,0.142,-7.747000000000001,0,0.121,127.173,4,0.245,0.763644669738321,215.0
1016,20916,0.000668,0.804,0.456,0.0,8,0.31,-7.44,1,0.0468,130.014,4,0.165,-1.4452184275984192,225.0
1017,22642,0.359,0.777,0.6729999999999999,7.53e-06,10,0.13699999999999998,-9.026,0,0.212,127.058,4,0.639,-1.3956101888552617,198.0
1018,983421,0.229,0.845,0.545,0.0,4,0.08,-5.46,0,0.0664,104.98,4,0.853,0.4523020630145569,201.0
1019,815290,0.621,0.728,0.563,0.0,1,0.179,-8.052999999999999,0,0.134,100.017,4,0.35200000000000004,0.5839424288073048,218.0
1020,729077,0.108,0.456,0.833,1.7100000000000002e-05,0,0.0592,-4.242,1,0.0964,159.808,4,0.261,0.3189861079012926,172.0
1021,747961,0.456,0.905,0.83,0.0,1,0.152,-4.037,1,0.278,112.019,4,0.76,0.3685195630200115,202.0
1022,68034,0.403,0.856,0.7979999999999999,0.039,1,0.107,-4.396,0,0.174,139.989,4,0.91,-0.9066159263413486,227.0
1023,115171,0.14800000000000002,0.841,0.573,0.0,7,0.107,-7.026,1,0.214,126.962,4,0.329,-0.4863290456126882,304.0
1024,500638,0.505,0.83,0.682,6.17e-06,8,0.11,-7.155,0,0.0471,112.063,4,0.514,0.19009929053671432,242.0
1025,43397,0.0797,0.654,0.76,0.0,0,0.299,-3.669,0,0.045,99.945,4,0.41,-0.9578726927729242,201.0
1026,667626,0.115,0.88,0.624,0.0,9,0.0881,-8.833,0,0.462,134.33100000000002,4,0.333,0.45784307011449604,216.0
1027,600966,0.426,0.745,0.494,0.0,1,0.116,-8.367,0,0.354,150.08,4,0.397,1.2119700848498705,215.0
1028,2950155,0.13,0.617,0.642,0.157,8,0.0929,-8.624,1,0.0334,105.885,4,0.221,1.2271609051751569,194.0
1029,322999,0.414,0.797,0.7609999999999999,0.0,10,0.233,-4.442,0,0.381,119.992,4,0.475,-0.016773473144425705,197.0
1030,1809879,0.425,0.539,0.557,0.0,8,0.154,-8.288,1,0.458,174.824,3,0.261,0.9570164819408762,306.0
1031,4725751,0.0564,0.767,0.7340000000000001,3.35e-06,6,0.0369,-7.787000000000001,1,0.0467,115.991,4,0.602,1.337152810216505,199.0
1032,22062,0.16899999999999998,0.873,0.521,0.0,1,0.0898,-7.584,1,0.0644,109.993,4,0.103,-1.4259316933506638,220.0
1033,152480,0.146,0.69,0.57,0.0,4,0.35,-6.5139999999999985,0,0.139,88.95299999999997,4,0.254,-0.5814919848576833,199.0
1034,996246,0.0819,0.8109999999999999,0.737,2.16e-06,0,0.245,-6.837999999999999,1,0.166,126.034,4,0.748,0.41472028763090324,216.0
1035,31822,0.00728,0.625,0.726,0.0,10,0.318,-7.731,0,0.155,103.98,4,0.483,-1.2006208537973668,312.0
1036,109042,0.0626,0.919,0.627,0.0,10,0.529,-6.7639999999999985,0,0.234,97.076,4,0.52,-0.29253002780093934,150.0
1037,3055487,0.0683,0.858,0.7809999999999999,0.0,6,0.0829,-4.732,0,0.14800000000000002,128.03,4,0.493,1.174934351907173,176.0
1038,1944362,0.0736,0.608,0.7979999999999999,0.0,6,0.156,-5.092,0,0.0432,92.943,4,0.501,0.9512017561759797,185.0
1039,121089,0.452,0.8290000000000001,0.305,0.0,8,0.16699999999999998,-13.368,1,0.332,137.042,4,0.248,-0.4807384121314103,198.0
1040,52565,0.185,0.809,0.6659999999999999,0.0,11,0.238,-5.888,1,0.22,120.007,4,0.327,-0.9027041315434607,243.0
1041,70121,0.0773,0.607,0.476,0.0,10,0.113,-11.076,0,0.249,122.976,5,0.34700000000000003,-0.6692981445710742,245.0
1042,4280988,0.0157,0.688,0.833,0.0,6,0.315,-7.075,0,0.111,114.993,4,0.565,1.3402347756094852,183.0
1043,205488,0.417,0.84,0.851,0.0,1,0.191,-5.796,0,0.117,117.473,4,0.8059999999999999,-0.42789785797802493,256.0
1044,4838497,0.0435,0.7440000000000001,0.836,0.0,6,0.194,-2.396,0,0.0507,114.965,4,0.36,1.415438307999347,175.0
1045,5502081,0.211,0.638,0.629,0.000653,10,0.16399999999999998,-7.491,0,0.0834,99.973,4,0.337,1.5314187510325492,218.0
1046,1910949,0.00454,0.638,0.523,0.0,1,0.0842,-6.664,1,0.35700000000000004,139.91299999999998,4,0.422,0.8986424937880425,186.0
1047,28943,0.501,0.295,0.68,3.21e-05,0,0.103,-7.939,1,0.0546,197.928,4,0.0378,-1.4291955547375477,198.0
1048,25733,0.0249,0.774,0.838,0.025,5,0.242,-3.914,0,0.114,143.04,4,0.924,-1.3921308895572422,199.0
1049,76870,0.393,0.5379999999999999,0.716,0.224,4,0.15,-6.88,0,0.0482,75.952,4,0.721,-0.9478321619619836,241.0
1050,299268,0.0786,0.665,0.535,1.6800000000000002e-05,4,0.154,-7.056,0,0.0572,138.842,4,0.37,0.09915675593149609,275.0
1051,1370038,0.562,0.66,0.562,0.0,11,0.136,-7.436,0,0.789,85.635,4,0.659,0.8081191523096511,215.0
1052,3160716,0.479,0.763,0.754,0.0,4,0.0516,-6.24,0,0.276,94.984,4,0.359,1.1914665867906582,237.0
1053,25423,0.551,0.923,0.491,1.22e-06,1,0.0944,-7.762,1,0.29100000000000004,132.069,4,0.605,-1.3091279273501122,245.0
1054,1108738,0.0123,0.667,0.83,0.0,0,0.191,-5.715,1,0.0749,113.03,4,0.701,0.6991384915508508,236.0
1055,22037,0.757,0.727,0.695,6.45e-06,3,0.629,-8.729,0,0.265,106.881,4,0.469,-1.4356632669229146,209.0
1056,135400,0.6779999999999999,0.7909999999999999,0.679,0.0,5,0.105,-6.808,1,0.365,122.111,4,0.758,-0.46428093117512953,182.0
1057,1567369,0.102,0.443,0.61,0.0,10,0.11,-7.437,0,0.35,88.37700000000002,4,0.596,0.848802202470915,215.0
1058,17614,0.0994,0.79,0.59,0.00203,1,0.065,-9.206,0,0.0793,119.951,4,0.7140000000000001,-1.3779793837798133,206.0
1059,69417,0.379,0.76,0.227,0.0017,11,0.355,-8.327,0,0.15,96.912,4,0.279,-0.7769215647345247,154.0
1060,5442979,0.0563,0.962,0.723,0.0,10,0.0749,-6.912000000000001,0,0.194,122.011,4,0.565,1.3744569480139577,193.0
1061,383004,0.0853,0.79,0.7340000000000001,0.00409,0,0.112,-4.66,1,0.0524,107.369,4,0.223,0.19265863625224633,234.0
1062,19021,0.705,0.57,0.732,0.0,2,0.281,-5.285,0,0.096,89.86,4,0.594,-1.5376269536178724,231.0
1063,28495,0.0491,0.63,0.7090000000000001,0.00813,5,0.128,-8.15,0,0.0351,105.992,4,0.407,-1.153385215893462,298.0
1064,136107,0.802,0.513,0.537,0.0,7,0.122,-8.042,0,0.0295,113.053,4,0.257,-0.432324969773746,179.0
1065,3584726,0.264,0.728,0.858,0.0007610000000000001,0,0.158,-3.866,0,0.0457,122.01,4,0.638,1.2232021722038773,203.0
1066,714084,0.453,0.459,0.5870000000000001,0.0,9,0.307,-6.983,1,0.0785,113.901,4,0.581,0.5019427318238178,212.0
1067,27633,0.557,0.675,0.684,0.0,2,0.124,-5.7879999999999985,0,0.0554,119.98,4,0.292,-1.5187513639004526,197.0
1068,702156,0.00826,0.5429999999999999,0.968,2.0600000000000006e-05,11,0.328,-5.2010000000000005,0,0.102,139.862,4,0.379,0.214058957557143,329.0
1069,5003831,0.0232,0.461,0.8340000000000001,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.471,1.4660399243427342,261.0
1070,386491,0.264,0.8,0.585,0.0,10,0.153,-7.343,1,0.0924,126.058,4,0.779,0.0762991706309324,213.0
1071,513632,0.424,0.617,0.439,0.0,9,0.127,-5.63,1,0.0269,139.97899999999998,4,0.242,0.25744599354568243,281.0
1072,19682,0.233,0.503,0.604,4.37e-06,11,0.146,-6.767,1,0.116,99.326,4,0.337,-1.463824309630163,204.0
1073,179589,0.0582,0.804,0.768,0.0,1,0.324,-7.518,1,0.348,140.19299999999998,4,0.278,-0.3729406356190253,166.0
1074,1811325,0.173,0.442,0.878,0.0,9,0.0369,-3.5210000000000004,1,0.555,80.604,5,0.536,0.9134043524329141,184.0
1075,3658059,0.146,0.852,0.8059999999999999,0.0,2,0.157,-4.124,0,0.117,95.007,4,0.83,1.2816486398330347,167.0
1076,5904264,0.0417,0.8009999999999999,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,1.5572708214312114,163.0
1077,72295,0.423,0.746,0.348,0.0,5,0.146,-7.501,0,0.0642,125.016,4,0.384,-0.729269575329336,248.0
1078,66618,0.4320000000000001,0.909,0.596,0.0,1,0.261,-8.305,0,0.375,127.072,4,0.505,-0.9078324326044456,94.0
1079,8561376,0.0498,0.617,0.635,1.44e-05,11,0.16399999999999998,-6.769,0,0.0317,103.019,4,0.446,1.7558297665645701,247.0
1080,1089013,0.00549,0.755,0.654,0.0,1,0.17800000000000002,-6.7860000000000005,0,0.048,99.984,4,0.537,0.5263686399127107,225.0
1081,157285,0.388,0.715,0.764,0.0,9,0.0948,-2.944,1,0.419,90.923,3,0.5670000000000001,-0.3951016076391071,281.0
1082,30804,0.332,0.62,0.8320000000000001,0.0,10,0.104,-4.848,1,0.036000000000000004,144.92600000000004,4,0.481,-1.1588475645662732,230.0
1083,703636,0.0265,0.6579999999999999,0.535,0.0,9,0.2,-8.982999999999997,0,0.0573,110.684,4,0.419,0.3645363133677159,227.0
1084,393641,0.52,0.738,0.677,0.0,7,0.133,-5.121,1,0.0824,127.067,4,0.882,0.14677889829465945,177.0
1085,262226,0.85,0.552,0.29,0.0,10,0.227,-5.617000000000001,1,0.0448,78.842,4,0.481,-0.09377086047829604,247.0
1086,2395634,0.636,0.501,0.615,0.0,5,0.0929,-8.27,0,0.199,90.012,3,0.8340000000000001,0.9796339114100018,280.0
1087,35001,0.205,0.752,0.67,2.31e-06,8,0.0965,-7.121,1,0.0724,138.928,4,0.431,-1.3091279273501122,239.0
1088,82770,0.0182,0.785,0.7,0.00237,9,0.0823,-5.811,0,0.0406,122.032,4,0.29600000000000004,-0.6935598565752197,280.0
1089,153018,0.422,0.68,0.645,0.0,0,0.0874,-4.963,0,0.209,130.313,5,0.565,-0.3475394368764648,188.0
1090,91289,0.0343,0.872,0.389,0.000679,1,0.0941,-8.343,1,0.0634,131.012,4,0.156,-0.5039075822091265,189.0
1091,148929,0.232,0.855,0.67,0.0,0,0.0784,-6.502000000000002,1,0.0845,94.007,4,0.529,-0.28942853116735273,194.0
1092,28279,0.145,0.643,0.7090000000000001,0.000449,0,0.115,-4.343,1,0.0733,129.961,4,0.264,-1.524213712573264,227.0
1093,1302527,0.349,0.573,0.573,0.0,0,0.0867,-6.549,0,0.28,186.002,4,0.408,0.7431202579478423,219.0
1094,19648,0.7809999999999999,0.755,0.526,4.66e-05,8,0.136,-11.220999999999998,1,0.355,105.078,4,0.635,-1.5104502170671932,224.0
1095,686984,0.153,0.544,0.815,0.0154,6,0.117,-5.9910000000000005,0,0.0571,101.968,4,0.7609999999999999,0.45794611755455816,206.0
1096,3852962,0.00179,0.652,0.855,0.0,2,0.0404,-4.832,1,0.0441,134.009,4,0.279,1.3080739525026714,182.0
1097,1151746,0.785,0.624,0.541,9.9e-05,2,0.289,-8.4,0,0.0427,140.034,4,0.354,0.7424246878837097,244.0
1098,170751,0.073,0.83,0.66,0.000229,7,0.1,-7.727,1,0.117,114.028,4,0.8809999999999999,-0.4450305693372908,209.0
1099,1378815,0.173,0.813,0.69,0.00185,5,0.213,-6.197,0,0.179,112.015,4,0.184,0.6958792046309601,211.0
1100,22375,0.142,0.645,0.589,0.0,5,0.0914,-6.209,0,0.0441,125.902,4,0.206,-1.5048425904589369,213.0
1101,44931,0.0896,0.723,0.735,0.0,1,0.0763,-6.589,1,0.282,162.043,4,0.364,-1.0371344909902434,179.0
1102,4738652,0.116,0.807,0.682,0.0,8,0.198,-5.426,1,0.282,155.844,4,0.574,1.5785866394194936,164.0
1103,2329327,0.659,0.612,0.59,0.0,10,0.107,-6.464,0,0.628,82.626,4,0.601,1.0634130065686267,386.0
1104,38095,0.0788,0.799,0.597,5.66e-06,5,0.1,-5.131,0,0.0611,110.001,4,0.419,-1.0506509220765865,200.0
1105,121330,0.0786,0.7240000000000001,0.904,0.0,8,0.226,-3.354,0,0.0966,90.999,4,0.846,-0.44973504780927653,201.0
1106,380416,0.368,0.875,0.662,0.0,11,0.28800000000000003,-7.021,1,0.397,119.898,4,0.295,0.16741941538800634,192.0
1107,282047,0.274,0.877,0.685,3.73e-05,2,0.13,-6.487,0,0.0489,102.015,4,0.792,-0.2909499118259596,282.0
1108,36933,0.0258,0.746,0.794,0.0,1,0.0497,-6.331,1,0.0698,104.827,4,0.447,-1.0999794092298072,206.0
1109,559892,0.0418,0.7659999999999999,0.727,0.0,9,0.204,-4.559,1,0.271,116.03,4,0.399,0.18192133602186816,236.0
1110,252868,0.7759999999999999,0.789,0.682,0.0,10,0.102,-6.497000000000001,1,0.108,104.977,4,0.343,-0.1058069880486485,230.0
1111,90998,0.557,0.495,0.86,0.0,7,0.0632,-5.021,0,0.12,106.542,4,0.8220000000000001,-0.6648778928412803,227.0
1112,726589,0.261,0.551,0.728,0.0,2,0.0857,-4.586,1,0.335,160.82299999999995,3,0.14300000000000002,0.4719619147812725,186.0
1113,204870,0.516,0.815,0.797,0.0,10,0.0969,-5.56,0,0.0567,105.015,4,0.924,-0.35265898036147286,223.0
1114,68729,0.106,0.816,0.644,0.0,10,0.237,-6.442,0,0.0485,122.048,4,0.736,-0.9257509468349209,263.0
1115,2497270,0.034,0.818,0.8029999999999999,0.0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,1.0455220054495287,226.0
1116,3386311,0.73,0.95,0.6659999999999999,2.44e-06,4,0.0904,-5.1389999999999985,0,0.0792,110.93,4,0.732,1.276017116608132,195.0
1117,2881657,0.078,0.716,0.713,0.0331,8,0.0563,-6.246,1,0.0365,119.988,4,0.415,1.1361500935484283,196.0
1118,2704660,0.153,0.789,0.733,0.0,1,0.0731,-5.817,1,0.28800000000000003,122.937,4,0.417,1.1730653756376792,264.0
1119,25828,0.00411,0.624,0.8059999999999999,0.0,1,0.0872,-5.957000000000002,1,0.0437,149.999,4,0.528,-1.3597383965119956,208.0
1120,3070344,0.409,0.6409999999999999,0.6829999999999999,1.71e-06,7,0.203,-5.549,0,0.043,90.039,4,0.303,1.1933263538056909,239.0
1121,36542,0.00413,0.897,0.634,0.0,4,0.0686,-6.2639999999999985,0,0.161,112.048,4,0.506,-1.1588475645662732,212.0
1122,47065,0.311,0.7929999999999999,0.8809999999999999,0.0,5,0.083,-4.272,0,0.219,120.105,4,0.855,-1.1237405894347237,181.0
1123,1421018,0.503,0.7829999999999999,0.7709999999999999,0.0,9,0.0918,-7.499,0,0.301,92.044,4,0.588,0.47144096395469093,224.0
1124,539132,0.607,0.6729999999999999,0.5720000000000001,0.0,0,0.0978,-7.617000000000001,1,0.114,109.95,4,0.257,0.35379454031765734,279.0
1125,83670,0.377,0.831,0.65,0.0,8,0.159,-7.145,1,0.121,136.94,4,0.28,-0.5402745478437054,186.0
1126,2165651,0.113,0.805,0.662,0.0,1,0.193,-5.235,0,0.104,139.91299999999998,4,0.319,0.9390599565125413,183.0
1127,2206612,0.142,0.794,0.632,0.0,0,0.128,-6.1629999999999985,1,0.0649,145.92600000000004,4,0.355,1.0447505953700693,292.0
1128,233373,0.607,0.614,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,0.201,-0.08694093079584873,259.0
1129,22048,0.0038,0.532,0.7829999999999999,0.0012,2,0.161,-5.697,1,0.0523,124.08,4,0.643,-1.51599881493104,247.0
1130,196734,0.338,0.804,0.857,0.000111,6,0.0716,-6.367000000000001,1,0.0516,138.894,4,0.927,-0.26981564511445477,140.0
1131,53139,0.4270000000000001,0.685,0.475,7.34e-06,5,0.0664,-9.32,1,0.0316,100.094,4,0.253,-0.8313356399315138,247.0
1132,624563,0.6659999999999999,0.825,0.647,0.0123,2,0.128,-6.545,0,0.14400000000000002,120.073,4,0.718,0.36215399091928113,202.0
1133,1100124,0.175,0.737,0.654,1.25e-05,8,0.0949,-6.372000000000001,0,0.0481,121.967,4,0.116,0.6003056777921252,243.0
1134,3088660,0.0841,0.732,0.396,3.58e-05,4,0.105,-9.348,0,0.0286,90.024,4,0.5479999999999999,1.172119459740936,196.0
1135,5787378,0.2,0.7609999999999999,0.828,0.00125,9,0.224,-4.189,0,0.0387,123.01,4,0.746,1.5048391707591895,207.0
