,Streams,index,Artist,URL,id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Score
333,503757,20494,Kendrick Lamar,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG,1EaKU4dMbesXXd3BrLCtYG,0.204,https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG,0.748,208733,0.705,0.0,4,0.24600000000000002,-4.547,0,0.485,189.891,4,https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG,audio_features,spotify:track:1EaKU4dMbesXXd3BrLCtYG,0.483,0.13092852371409486
334,79144,31457,Nicky Jam,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,3umS4y3uQDkqekNjVpiRUs,0.243,https://api.spotify.com/v1/audio-analysis/3umS4y3uQDkqekNjVpiRUs,0.6829999999999999,219507,0.691,0.0,8,0.14,-5.535,1,0.0432,179.91,4,https://api.spotify.com/v1/tracks/3umS4y3uQDkqekNjVpiRUs,audio_features,spotify:track:3umS4y3uQDkqekNjVpiRUs,0.732,0.023529411764705882
335,108375,31449,Nicky Jam,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,7qCAVkHWZkF44OzOUKf8Cr,0.446,https://api.spotify.com/v1/audio-analysis/7qCAVkHWZkF44OzOUKf8Cr,0.628,205907,0.69,0.0,8,0.11199999999999999,-5.827999999999999,1,0.0511,179.91099999999997,4,https://api.spotify.com/v1/tracks/7qCAVkHWZkF44OzOUKf8Cr,audio_features,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,0.662,0.032403240324032405
336,205667,67171,Hayce Lemsi,https://open.spotify.com/track/3zCWbPJVp1egCgyoMYAsDN,3zCWbPJVp1egCgyoMYAsDN,0.165,https://api.spotify.com/v1/audio-analysis/3zCWbPJVp1egCgyoMYAsDN,0.7979999999999999,139240,0.835,0.0,9,0.11199999999999999,-3.832,1,0.20199999999999999,150.04,4,https://api.spotify.com/v1/tracks/3zCWbPJVp1egCgyoMYAsDN,audio_features,spotify:track:3zCWbPJVp1egCgyoMYAsDN,0.609,0.041916167664670656
337,482417,27641,DTF,https://open.spotify.com/track/6et0cfJC3iIP4avP8YG0Rp,6et0cfJC3iIP4avP8YG0Rp,0.311,https://api.spotify.com/v1/audio-analysis/6et0cfJC3iIP4avP8YG0Rp,0.7929999999999999,180953,0.8809999999999999,0.0,5,0.083,-4.272,0,0.21899999999999997,120.105,4,https://api.spotify.com/v1/tracks/6et0cfJC3iIP4avP8YG0Rp,audio_features,spotify:track:6et0cfJC3iIP4avP8YG0Rp,0.855,0.14134969325153374
338,73373,1371,Niska,https://open.spotify.com/track/0ABwXYnDvByTbKIDxfzb0I,0ABwXYnDvByTbKIDxfzb0I,0.446,https://api.spotify.com/v1/audio-analysis/0ABwXYnDvByTbKIDxfzb0I,0.7559999999999999,203107,0.7809999999999999,1.06e-05,11,0.14300000000000002,-4.434,1,0.0693,108.02,4,https://api.spotify.com/v1/tracks/0ABwXYnDvByTbKIDxfzb0I,audio_features,spotify:track:0ABwXYnDvByTbKIDxfzb0I,0.8,0.0254323499491353
339,2912634,70,Jul,https://open.spotify.com/track/783vFwxaUzpGYAOEcGok9w,783vFwxaUzpGYAOEcGok9w,0.14,https://api.spotify.com/v1/audio-analysis/783vFwxaUzpGYAOEcGok9w,0.794,219526,0.8540000000000001,0.000161,3,0.0943,-6.487,0,0.0781,144.809,4,https://api.spotify.com/v1/tracks/783vFwxaUzpGYAOEcGok9w,audio_features,spotify:track:783vFwxaUzpGYAOEcGok9w,0.789,0.9390666394945995
340,5671530,49146,Ninho,https://open.spotify.com/track/78DktVruMrKYyv6rjdKDMM,78DktVruMrKYyv6rjdKDMM,0.203,https://api.spotify.com/v1/audio-analysis/78DktVruMrKYyv6rjdKDMM,0.83,177107,0.69,0.0,11,0.128,-6.52,0,0.289,130.003,4,https://api.spotify.com/v1/tracks/78DktVruMrKYyv6rjdKDMM,audio_features,spotify:track:78DktVruMrKYyv6rjdKDMM,0.267,1.1877760113054232
341,257313,27854,Naps,https://open.spotify.com/track/6t0YWXFvlbx0Blh7FuyCje,6t0YWXFvlbx0Blh7FuyCje,0.0489,https://api.spotify.com/v1/audio-analysis/6t0YWXFvlbx0Blh7FuyCje,0.7390000000000001,258507,0.7879999999999999,0.0,7,0.0679,-7.564,0,0.0938,129.972,4,https://api.spotify.com/v1/tracks/6t0YWXFvlbx0Blh7FuyCje,audio_features,spotify:track:6t0YWXFvlbx0Blh7FuyCje,0.6579999999999999,0.07550077041602465
342,201158,32456,Naps,https://open.spotify.com/track/0KoNlOMhLWLSpHAuudIuiX,0KoNlOMhLWLSpHAuudIuiX,0.26,https://api.spotify.com/v1/audio-analysis/0KoNlOMhLWLSpHAuudIuiX,0.763,202733,0.7,0.0222,0,0.217,-7.801,1,0.0565,106.931,4,https://api.spotify.com/v1/tracks/0KoNlOMhLWLSpHAuudIuiX,audio_features,spotify:track:0KoNlOMhLWLSpHAuudIuiX,0.8079999999999999,0.060790273556231005
343,38274,18086,Jul,https://open.spotify.com/track/7ownploiAvsusK41kXzJo7,7ownploiAvsusK41kXzJo7,0.495,https://api.spotify.com/v1/audio-analysis/7ownploiAvsusK41kXzJo7,0.924,190775,0.716,0.0,0,0.14800000000000002,-5.178,0,0.0883,128.988,4,https://api.spotify.com/v1/tracks/7ownploiAvsusK41kXzJo7,audio_features,spotify:track:7ownploiAvsusK41kXzJo7,0.8490000000000001,0.01020408163265306
344,1410739,101,Soprano,https://open.spotify.com/track/5rg6jVjcRlnifV86hAA6ro,5rg6jVjcRlnifV86hAA6ro,0.0721,https://api.spotify.com/v1/audio-analysis/5rg6jVjcRlnifV86hAA6ro,0.588,205293,0.945,0.0,0,0.25,-2.72,1,0.35100000000000003,139.75,4,https://api.spotify.com/v1/tracks/5rg6jVjcRlnifV86hAA6ro,audio_features,spotify:track:5rg6jVjcRlnifV86hAA6ro,0.557,0.4509347884426156
345,3655196,36550,Sadek,https://open.spotify.com/track/5axLlrd4jZZs0eAKIeNtOX,5axLlrd4jZZs0eAKIeNtOX,0.358,https://api.spotify.com/v1/audio-analysis/5axLlrd4jZZs0eAKIeNtOX,0.8059999999999999,179573,0.831,2.7899999999999997e-05,4,0.0863,-4.506,0,0.226,119.055,4,https://api.spotify.com/v1/tracks/5axLlrd4jZZs0eAKIeNtOX,audio_features,spotify:track:5axLlrd4jZZs0eAKIeNtOX,0.397,1.0946027895694361
346,21369,15063,Deen Burbigo,https://open.spotify.com/track/7engRbCRPtManjN3BtsDfR,7engRbCRPtManjN3BtsDfR,0.445,https://api.spotify.com/v1/audio-analysis/7engRbCRPtManjN3BtsDfR,0.506,191627,0.595,2.89e-06,10,0.657,-8.179,0,0.36200000000000004,155.718,4,https://api.spotify.com/v1/tracks/7engRbCRPtManjN3BtsDfR,audio_features,spotify:track:7engRbCRPtManjN3BtsDfR,0.41200000000000003,0.005813953488372093
347,525461,14927,Djadja & Dinaz,https://open.spotify.com/track/0YNT9xdxyw6FW6jynbMJnT,0YNT9xdxyw6FW6jynbMJnT,0.451,https://api.spotify.com/v1/audio-analysis/0YNT9xdxyw6FW6jynbMJnT,0.6859999999999999,230315,0.534,0.0,9,0.105,-7.07,0,0.11599999999999999,102.333,4,https://api.spotify.com/v1/tracks/0YNT9xdxyw6FW6jynbMJnT,audio_features,spotify:track:0YNT9xdxyw6FW6jynbMJnT,0.298,0.13619339462036092
348,16027,24074,Columbine,https://open.spotify.com/track/4KDWO4DWr96RxTXUiGaLTm,4KDWO4DWr96RxTXUiGaLTm,0.16399999999999998,https://api.spotify.com/v1/audio-analysis/4KDWO4DWr96RxTXUiGaLTm,0.655,248373,0.447,0.0,1,0.133,-10.217,1,0.128,119.984,4,https://api.spotify.com/v1/tracks/4KDWO4DWr96RxTXUiGaLTm,audio_features,spotify:track:4KDWO4DWr96RxTXUiGaLTm,0.21100000000000002,0.005050505050505051
349,889018,24237,Kalash Criminel,https://open.spotify.com/track/48bgcVDyh7Fb8sfF4VlLP1,48bgcVDyh7Fb8sfF4VlLP1,0.313,https://api.spotify.com/v1/audio-analysis/48bgcVDyh7Fb8sfF4VlLP1,0.6,183853,0.787,1.3800000000000002e-05,11,0.10400000000000001,-5.996,0,0.33299999999999996,145.672,4,https://api.spotify.com/v1/tracks/48bgcVDyh7Fb8sfF4VlLP1,audio_features,spotify:track:48bgcVDyh7Fb8sfF4VlLP1,0.586,0.2676056338028169
350,54907,7092,Justin Hurwitz,https://open.spotify.com/track/1WOmEg42Mgaz1nRimIMR9C,1WOmEg42Mgaz1nRimIMR9C,0.675,https://api.spotify.com/v1/audio-analysis/1WOmEg42Mgaz1nRimIMR9C,0.402,458880,0.27899999999999997,0.852,7,0.507,-11.547,1,0.0424,127.21600000000001,4,https://api.spotify.com/v1/tracks/1WOmEg42Mgaz1nRimIMR9C,audio_features,spotify:track:1WOmEg42Mgaz1nRimIMR9C,0.14400000000000002,0.01814516129032258
351,446951,12129,Ed Sheeran,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,7oolFzHipTMg2nL7shhdz2,0.086,https://api.spotify.com/v1/audio-analysis/7oolFzHipTMg2nL7shhdz2,0.64,227427,0.812,0.0,8,0.0509,-5.647,0,0.0834,86.01299999999999,4,https://api.spotify.com/v1/tracks/7oolFzHipTMg2nL7shhdz2,audio_features,spotify:track:7oolFzHipTMg2nL7shhdz2,0.914,0.13677599441730634
352,264200,31654,Wisin,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6,2cnKEkpVUSV4wnjQiTWfH6,0.0245,https://api.spotify.com/v1/audio-analysis/2cnKEkpVUSV4wnjQiTWfH6,0.747,232787,0.8640000000000001,4.46e-05,8,0.0853,-3.181,0,0.0599,92.02799999999999,4,https://api.spotify.com/v1/tracks/2cnKEkpVUSV4wnjQiTWfH6,audio_features,spotify:track:2cnKEkpVUSV4wnjQiTWfH6,0.754,0.08333333333333333
353,1686636,61,Nekfeu,https://open.spotify.com/track/2gcZZpnrxbShZPLKiNUVga,2gcZZpnrxbShZPLKiNUVga,0.145,https://api.spotify.com/v1/audio-analysis/2gcZZpnrxbShZPLKiNUVga,0.7929999999999999,204893,0.741,0.0,0,0.529,-5.172000000000001,1,0.147,139.963,4,https://api.spotify.com/v1/tracks/2gcZZpnrxbShZPLKiNUVga,audio_features,spotify:track:2gcZZpnrxbShZPLKiNUVga,0.413,0.5281004709576138
354,41379,9454,Hayce Lemsi,https://open.spotify.com/track/4AMg1nHbKJ4lMElF5nt2pf,4AMg1nHbKJ4lMElF5nt2pf,0.273,https://api.spotify.com/v1/audio-analysis/4AMg1nHbKJ4lMElF5nt2pf,0.8,207973,0.642,0.0,2,0.0973,-7.865,0,0.235,140.05100000000002,4,https://api.spotify.com/v1/tracks/4AMg1nHbKJ4lMElF5nt2pf,audio_features,spotify:track:4AMg1nHbKJ4lMElF5nt2pf,0.28800000000000003,0.011560693641618497
355,362751,13635,Kalash Criminel,https://open.spotify.com/track/34gF2KI4iF0MAZ9IwwVv35,34gF2KI4iF0MAZ9IwwVv35,0.24100000000000002,https://api.spotify.com/v1/audio-analysis/34gF2KI4iF0MAZ9IwwVv35,0.7909999999999999,240347,0.639,0.0,10,0.20800000000000002,-6.01,0,0.204,119.93700000000001,4,https://api.spotify.com/v1/tracks/34gF2KI4iF0MAZ9IwwVv35,audio_features,spotify:track:34gF2KI4iF0MAZ9IwwVv35,0.364,0.11052975801177241
356,32683,3833,Vald,https://open.spotify.com/track/2wrZjqv0XwQ6OfaEsgw88X,2wrZjqv0XwQ6OfaEsgw88X,0.376,https://api.spotify.com/v1/audio-analysis/2wrZjqv0XwQ6OfaEsgw88X,0.6729999999999999,294747,0.708,0.0,0,0.221,-7.707999999999999,1,0.244,133.764,4,https://api.spotify.com/v1/tracks/2wrZjqv0XwQ6OfaEsgw88X,audio_features,spotify:track:2wrZjqv0XwQ6OfaEsgw88X,0.605,0.011235955056179775
357,113866,67202,Hayce Lemsi,https://open.spotify.com/track/5yFtFeJh2ySBVxuPJvrC3s,5yFtFeJh2ySBVxuPJvrC3s,0.19699999999999998,https://api.spotify.com/v1/audio-analysis/5yFtFeJh2ySBVxuPJvrC3s,0.691,183338,0.664,0.0,6,0.145,-6.682,1,0.44,90.71,4,https://api.spotify.com/v1/tracks/5yFtFeJh2ySBVxuPJvrC3s,audio_features,spotify:track:5yFtFeJh2ySBVxuPJvrC3s,0.7140000000000001,0.023703703703703703
358,22121,73147,The Police,https://open.spotify.com/track/5C0LFQARavkPpn7JgA4sLk,5C0LFQARavkPpn7JgA4sLk,0.5429999999999999,https://api.spotify.com/v1/audio-analysis/5C0LFQARavkPpn7JgA4sLk,0.82,253250,0.452,0.00294,1,0.0701,-9.796,1,0.0348,117.40100000000001,4,https://api.spotify.com/v1/tracks/5C0LFQARavkPpn7JgA4sLk,audio_features,spotify:track:5C0LFQARavkPpn7JgA4sLk,0.74,0.005235602094240838
359,118528,54784,Sneazzy,https://open.spotify.com/track/2u36zlaWvNzzn0OtEJmJog,2u36zlaWvNzzn0OtEJmJog,0.28,https://api.spotify.com/v1/audio-analysis/2u36zlaWvNzzn0OtEJmJog,0.6890000000000001,262383,0.513,0.0,0,0.341,-9.565,0,0.17,66.473,4,https://api.spotify.com/v1/tracks/2u36zlaWvNzzn0OtEJmJog,audio_features,spotify:track:2u36zlaWvNzzn0OtEJmJog,0.45399999999999996,0.028368794326241134
360,158844,72995,France Gall,https://open.spotify.com/track/1kYi6X7VMmU3rCiE2aWjV1,1kYi6X7VMmU3rCiE2aWjV1,0.762,https://api.spotify.com/v1/audio-analysis/1kYi6X7VMmU3rCiE2aWjV1,0.628,206627,0.201,0.000566,6,0.105,-15.110999999999999,1,0.032,108.182,4,https://api.spotify.com/v1/tracks/1kYi6X7VMmU3rCiE2aWjV1,audio_features,spotify:track:1kYi6X7VMmU3rCiE2aWjV1,0.365,0.05555555555555555
361,216924,20537,Kendrick Lamar,https://open.spotify.com/track/23luOrEVHMfoX0AhfbQuS6,23luOrEVHMfoX0AhfbQuS6,0.604,https://api.spotify.com/v1/audio-analysis/23luOrEVHMfoX0AhfbQuS6,0.588,460573,0.479,7.2000000000000005e-06,1,0.527,-7.039,1,0.281,150.414,4,https://api.spotify.com/v1/tracks/23luOrEVHMfoX0AhfbQuS6,audio_features,spotify:track:23luOrEVHMfoX0AhfbQuS6,0.434,0.06843575418994413
362,285657,20506,Kendrick Lamar,https://open.spotify.com/track/2LTlO3NuNVN70lp2ZbVswF,2LTlO3NuNVN70lp2ZbVswF,0.13699999999999998,https://api.spotify.com/v1/audio-analysis/2LTlO3NuNVN70lp2ZbVswF,0.746,214827,0.7979999999999999,0.0,0,0.139,-8.382,1,0.349,109.96799999999999,4,https://api.spotify.com/v1/tracks/2LTlO3NuNVN70lp2ZbVswF,audio_features,spotify:track:2LTlO3NuNVN70lp2ZbVswF,0.5529999999999999,0.10082304526748971
363,29460,61722,MMZ,https://open.spotify.com/track/36VNbHyd2qTEjigVXToJ6I,36VNbHyd2qTEjigVXToJ6I,0.0113,https://api.spotify.com/v1/audio-analysis/36VNbHyd2qTEjigVXToJ6I,0.7020000000000001,274275,0.6729999999999999,1.96e-06,5,0.1,-4.833,0,0.0349,107.99600000000001,4,https://api.spotify.com/v1/tracks/36VNbHyd2qTEjigVXToJ6I,audio_features,spotify:track:36VNbHyd2qTEjigVXToJ6I,0.102,0.006289308176100629
364,325145,65768,Jul,https://open.spotify.com/track/4Il6JsH34wsA41en7OFaYZ,4Il6JsH34wsA41en7OFaYZ,0.605,https://api.spotify.com/v1/audio-analysis/4Il6JsH34wsA41en7OFaYZ,0.966,201000,0.7809999999999999,0.0045,11,0.226,-6.399,0,0.128,129.976,4,https://api.spotify.com/v1/tracks/4Il6JsH34wsA41en7OFaYZ,audio_features,spotify:track:4Il6JsH34wsA41en7OFaYZ,0.848,0.06150341685649202
365,105562,133,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,7gHs73wELdeycvS48JfIos,0.0291,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,0.589,212627,0.6509999999999999,3.2e-06,6,0.111,-5.0969999999999995,1,0.0306,90.01100000000001,4,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,audio_features,spotify:track:7gHs73wELdeycvS48JfIos,0.166,0.04022346368715084
366,53139,1509,Adam Naas,https://open.spotify.com/track/6gDbpB6ChoIDELeROYUHII,6gDbpB6ChoIDELeROYUHII,0.42700000000000005,https://api.spotify.com/v1/audio-analysis/6gDbpB6ChoIDELeROYUHII,0.685,247053,0.475,7.34e-06,5,0.0664,-9.32,1,0.0316,100.094,4,https://api.spotify.com/v1/tracks/6gDbpB6ChoIDELeROYUHII,audio_features,spotify:track:6gDbpB6ChoIDELeROYUHII,0.253,0.019189765458422173
367,220277,6249,Sofiane,https://open.spotify.com/track/0JeQXP1wCcSp4PNqtUCeYd,0JeQXP1wCcSp4PNqtUCeYd,0.10099999999999999,https://api.spotify.com/v1/audio-analysis/0JeQXP1wCcSp4PNqtUCeYd,0.898,201840,0.765,0.0,1,0.0953,-4.789,1,0.265,112.09899999999999,4,https://api.spotify.com/v1/tracks/0JeQXP1wCcSp4PNqtUCeYd,audio_features,spotify:track:0JeQXP1wCcSp4PNqtUCeYd,0.341,0.06982111944604733
368,1634842,106,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,343YBumqHu19cGoGARUTsd,0.10800000000000001,https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd,0.927,210937,0.488,0.0,9,0.196,-9.433,0,0.42,133.987,4,https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd,audio_features,spotify:track:343YBumqHu19cGoGARUTsd,0.605,0.5198711063372717
369,340046,71933,Marwa Loud,https://open.spotify.com/track/7Ij6GjCcmiAVJlm0ptzAPH,7Ij6GjCcmiAVJlm0ptzAPH,0.521,https://api.spotify.com/v1/audio-analysis/7Ij6GjCcmiAVJlm0ptzAPH,0.873,208987,0.8270000000000001,0.0,9,0.0875,-6.006,1,0.09300000000000001,124.006,4,https://api.spotify.com/v1/tracks/7Ij6GjCcmiAVJlm0ptzAPH,audio_features,spotify:track:7Ij6GjCcmiAVJlm0ptzAPH,0.884,0.09665871121718377
370,617164,13686,Rim'K,https://open.spotify.com/track/0KzRZV1KTe50Mlfn1ayV6q,0KzRZV1KTe50Mlfn1ayV6q,0.244,https://api.spotify.com/v1/audio-analysis/0KzRZV1KTe50Mlfn1ayV6q,0.675,216292,0.633,0.0,0,0.11599999999999999,-7.68,0,0.0672,144.986,4,https://api.spotify.com/v1/tracks/0KzRZV1KTe50Mlfn1ayV6q,audio_features,spotify:track:0KzRZV1KTe50Mlfn1ayV6q,0.556,0.183187190240183
371,714084,52,Jonas Blue,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,6OZh916QF8XNunWaP97WEZ,0.45299999999999996,https://api.spotify.com/v1/audio-analysis/6OZh916QF8XNunWaP97WEZ,0.45899999999999996,212424,0.5870000000000001,0.0,9,0.307,-6.983,1,0.0785,113.90100000000001,4,https://api.spotify.com/v1/tracks/6OZh916QF8XNunWaP97WEZ,audio_features,spotify:track:6OZh916QF8XNunWaP97WEZ,0.581,0.24075500770416025
372,19648,15080,Deen Burbigo,https://open.spotify.com/track/6WBkCoDxSzfW0rzh6BaRaX,6WBkCoDxSzfW0rzh6BaRaX,0.7809999999999999,https://api.spotify.com/v1/audio-analysis/6WBkCoDxSzfW0rzh6BaRaX,0.755,224013,0.526,4.66e-05,8,0.136,-11.220999999999998,1,0.355,105.07799999999999,4,https://api.spotify.com/v1/tracks/6WBkCoDxSzfW0rzh6BaRaX,audio_features,spotify:track:6WBkCoDxSzfW0rzh6BaRaX,0.635,0.005291005291005291
373,2149867,53714,Niska,https://open.spotify.com/track/7dl9BHIXXkBb3zsgWjRchZ,7dl9BHIXXkBb3zsgWjRchZ,0.11,https://api.spotify.com/v1/audio-analysis/7dl9BHIXXkBb3zsgWjRchZ,0.9159999999999999,238707,0.602,0.0,1,0.0982,-5.178999999999999,1,0.185,116.964,4,https://api.spotify.com/v1/tracks/7dl9BHIXXkBb3zsgWjRchZ,audio_features,spotify:track:7dl9BHIXXkBb3zsgWjRchZ,0.389,0.5498281786941581
374,5904264,32843,Portugal. The Man,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,6QgjcU0zLnzq5OrUoSZ3OK,0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.8009999999999999,163253,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754,1.7826828344069723
375,26800,71923,Calvin Harris,https://open.spotify.com/track/7EOYLyD4pP4YJVgoVeKUQ1,7EOYLyD4pP4YJVgoVeKUQ1,0.0009720000000000001,https://api.spotify.com/v1/audio-analysis/7EOYLyD4pP4YJVgoVeKUQ1,0.7070000000000001,206413,0.924,0.00703,7,0.204,-2.842,1,0.031,127.93700000000001,4,https://api.spotify.com/v1/tracks/7EOYLyD4pP4YJVgoVeKUQ1,audio_features,spotify:track:7EOYLyD4pP4YJVgoVeKUQ1,0.919,0.006993006993006993
376,9638319,32524,Calvin Harris,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,5bcTCxgc7xVfSaMV3RuVke,0.0642,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,0.893,223413,0.745,0.0,11,0.0943,-3.105,0,0.0571,101.01799999999999,4,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,audio_features,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.872,2.710219318712086
377,849869,60217,Kaaris,https://open.spotify.com/track/1bEag8PHTcH2IyfoQ891hs,1bEag8PHTcH2IyfoQ891hs,0.74,https://api.spotify.com/v1/audio-analysis/1bEag8PHTcH2IyfoQ891hs,0.835,234240,0.645,0.0,4,0.0902,-7.827999999999999,0,0.0921,125.072,4,https://api.spotify.com/v1/tracks/1bEag8PHTcH2IyfoQ891hs,audio_features,spotify:track:1bEag8PHTcH2IyfoQ891hs,0.46,0.21862348178137653
378,2284489,29848,Maluma,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,0qYTZCo5Bwh1nsUFGZP3zn,0.231,https://api.spotify.com/v1/audio-analysis/0qYTZCo5Bwh1nsUFGZP3zn,0.755,229849,0.789,0.0,5,0.35100000000000003,-4.502,1,0.146,93.973,4,https://api.spotify.com/v1/tracks/0qYTZCo5Bwh1nsUFGZP3zn,audio_features,spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,0.737,0.6395157803718114
379,21559,13659,Booba,https://open.spotify.com/track/46zMdNaLJqoZfX2I00t6Xq,46zMdNaLJqoZfX2I00t6Xq,0.0341,https://api.spotify.com/v1/audio-analysis/46zMdNaLJqoZfX2I00t6Xq,0.92,147558,0.722,9.05e-06,10,0.0952,-6.581,0,0.203,123.02,4,https://api.spotify.com/v1/tracks/46zMdNaLJqoZfX2I00t6Xq,audio_features,spotify:track:46zMdNaLJqoZfX2I00t6Xq,0.643,0.005988023952095809
380,1776749,37924,Selena Gomez,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,0XLOf9LhyazPX9Ld8jPiUq,0.0204,https://api.spotify.com/v1/audio-analysis/0XLOf9LhyazPX9Ld8jPiUq,0.708,186113,0.61,4.45e-06,2,0.0641,-4.522,1,0.0574,123.038,4,https://api.spotify.com/v1/tracks/0XLOf9LhyazPX9Ld8jPiUq,audio_features,spotify:track:0XLOf9LhyazPX9Ld8jPiUq,0.305,0.6083956296722255
381,3552291,14964,Alonzo,https://open.spotify.com/track/6D8tdYo3mBOIUrWAk8wOVo,6D8tdYo3mBOIUrWAk8wOVo,0.0683,https://api.spotify.com/v1/audio-analysis/6D8tdYo3mBOIUrWAk8wOVo,0.858,176467,0.7809999999999999,0.0,6,0.0829,-4.732,0,0.14800000000000002,128.03,4,https://api.spotify.com/v1/tracks/6D8tdYo3mBOIUrWAk8wOVo,audio_features,spotify:track:6D8tdYo3mBOIUrWAk8wOVo,0.493,0.999726869238648
382,457373,12844,Django,https://open.spotify.com/track/6xIDZPcKh7x070OUZkt7Fr,6xIDZPcKh7x070OUZkt7Fr,0.606,https://api.spotify.com/v1/audio-analysis/6xIDZPcKh7x070OUZkt7Fr,0.84,153600,0.45799999999999996,0.0,2,0.0977,-12.212,1,0.314,125.016,4,https://api.spotify.com/v1/tracks/6xIDZPcKh7x070OUZkt7Fr,audio_features,spotify:track:6xIDZPcKh7x070OUZkt7Fr,0.409,0.14143471373613942
383,27905,66857,Johnny Hallyday,https://open.spotify.com/track/3LdJwrgr1VADMIsTK40hPP,3LdJwrgr1VADMIsTK40hPP,0.0691,https://api.spotify.com/v1/audio-analysis/3LdJwrgr1VADMIsTK40hPP,0.574,167533,0.7859999999999999,0.0,5,0.08900000000000001,-8.257,1,0.0404,126.969,4,https://api.spotify.com/v1/tracks/3LdJwrgr1VADMIsTK40hPP,audio_features,spotify:track:3LdJwrgr1VADMIsTK40hPP,0.937,0.005050505050505051
384,21984,15057,Deen Burbigo,https://open.spotify.com/track/7fsU8FY3WwcxOqA5Cc1rYI,7fsU8FY3WwcxOqA5Cc1rYI,0.397,https://api.spotify.com/v1/audio-analysis/7fsU8FY3WwcxOqA5Cc1rYI,0.455,212800,0.623,0.0,9,0.11699999999999999,-8.305,0,0.47600000000000003,183.52,4,https://api.spotify.com/v1/tracks/7fsU8FY3WwcxOqA5Cc1rYI,audio_features,spotify:track:7fsU8FY3WwcxOqA5Cc1rYI,0.273,0.006024096385542169
385,153988,72626,Justin Timberlake,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,1L3NV7VrCiuE8C5QlhdeQL,0.0354,https://api.spotify.com/v1/audio-analysis/1L3NV7VrCiuE8C5QlhdeQL,0.745,293947,0.579,0.0118,1,0.24600000000000002,-5.771,1,0.138,97.00200000000001,4,https://api.spotify.com/v1/tracks/1L3NV7VrCiuE8C5QlhdeQL,audio_features,spotify:track:1L3NV7VrCiuE8C5QlhdeQL,0.645,0.0346740638002774
386,2917098,46,MØ,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7,4qqArAiTPueDxIp7cf87h7,0.013999999999999999,https://api.spotify.com/v1/audio-analysis/4qqArAiTPueDxIp7cf87h7,0.695,235827,0.672,8.44e-05,1,0.0756,-6.109,0,0.0345,104.988,4,https://api.spotify.com/v1/tracks/4qqArAiTPueDxIp7cf87h7,audio_features,spotify:track:4qqArAiTPueDxIp7cf87h7,0.245,1.1067497403946003
387,214658,72648,Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,3Vo4wInECJQuz9BIBMOu8i,0.0185,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,0.7040000000000001,217289,0.8590000000000001,0.0,5,0.0215,-4.877,0,0.0996,105.115,4,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,audio_features,spotify:track:3Vo4wInECJQuz9BIBMOu8i,0.9259999999999999,0.06756756756756757
