,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
994,0.0127,https://api.spotify.com/v1/audio-analysis/46GGxd8TVRt6FjUBfCavVT,0.514,195199,0.858,46GGxd8TVRt6FjUBfCavVT,0.0528,2,0.251,-5.995,1,0.0896,89.833,4,https://api.spotify.com/v1/tracks/46GGxd8TVRt6FjUBfCavVT,audio_features,spotify:track:46GGxd8TVRt6FjUBfCavVT,0.6
995,0.0331,https://api.spotify.com/v1/audio-analysis/4Zxdw0Hno7YDu0IzvY76Qo,0.694,265366,0.493,4Zxdw0Hno7YDu0IzvY76Qo,2.04e-06,1,0.431,-8.581,1,0.373,166.457,4,https://api.spotify.com/v1/tracks/4Zxdw0Hno7YDu0IzvY76Qo,audio_features,spotify:track:4Zxdw0Hno7YDu0IzvY76Qo,0.313
996,0.468,https://api.spotify.com/v1/audio-analysis/4O4xuKdvJvl7HpFlYGwudS,0.623,249000,0.44,4O4xuKdvJvl7HpFlYGwudS,0.502,8,0.177,-10.934,1,0.0327,79.978,4,https://api.spotify.com/v1/tracks/4O4xuKdvJvl7HpFlYGwudS,audio_features,spotify:track:4O4xuKdvJvl7HpFlYGwudS,0.511
997,0.482,https://api.spotify.com/v1/audio-analysis/4YQJDCntnoFQxsmpm47yhd,0.618,183613,0.669,4YQJDCntnoFQxsmpm47yhd,0.0,11,0.0939,-5.053,0,0.0933,106.426,4,https://api.spotify.com/v1/tracks/4YQJDCntnoFQxsmpm47yhd,audio_features,spotify:track:4YQJDCntnoFQxsmpm47yhd,0.472
998,0.365,https://api.spotify.com/v1/audio-analysis/0H0dwVf0AAz2IGzmEhA3Zo,0.389,288107,0.483,0H0dwVf0AAz2IGzmEhA3Zo,0.0,2,0.0993,-7.185,0,0.0309,78.599,3,https://api.spotify.com/v1/tracks/0H0dwVf0AAz2IGzmEhA3Zo,audio_features,spotify:track:0H0dwVf0AAz2IGzmEhA3Zo,0.38
999,0.806,https://api.spotify.com/v1/audio-analysis/31TixX4ryRS0TvahbLqFNP,0.556,173907,0.437,31TixX4ryRS0TvahbLqFNP,0.0,3,0.094,-10.141,1,0.0379,115.422,4,https://api.spotify.com/v1/tracks/31TixX4ryRS0TvahbLqFNP,audio_features,spotify:track:31TixX4ryRS0TvahbLqFNP,0.701
1000,0.567,https://api.spotify.com/v1/audio-analysis/3mI32GRJFkhD4cvUz9lSx4,0.443,214827,0.654,3mI32GRJFkhD4cvUz9lSx4,0.0,5,0.127,-7.344,0,0.357,77.958,4,https://api.spotify.com/v1/tracks/3mI32GRJFkhD4cvUz9lSx4,audio_features,spotify:track:3mI32GRJFkhD4cvUz9lSx4,0.5
1001,0.0452,https://api.spotify.com/v1/audio-analysis/3OEer2dQj1eWhSqxatGiru,0.725,226160,0.749,3OEer2dQj1eWhSqxatGiru,0.0,10,0.175,-7.474,0,0.356,87.03,4,https://api.spotify.com/v1/tracks/3OEer2dQj1eWhSqxatGiru,audio_features,spotify:track:3OEer2dQj1eWhSqxatGiru,0.761
1002,0.864,https://api.spotify.com/v1/audio-analysis/3PAwprj5tcrX8vV9BbBL9X,0.618,51827,0.308,3PAwprj5tcrX8vV9BbBL9X,1.08e-06,6,0.172,-9.799,0,0.0275,99.861,4,https://api.spotify.com/v1/tracks/3PAwprj5tcrX8vV9BbBL9X,audio_features,spotify:track:3PAwprj5tcrX8vV9BbBL9X,0.753
1003,0.149,https://api.spotify.com/v1/audio-analysis/7sO5G9EABYOXQKNPNiE9NR,0.88,172800,0.428,7sO5G9EABYOXQKNPNiE9NR,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,audio_features,spotify:track:7sO5G9EABYOXQKNPNiE9NR,0.333
1004,0.183,https://api.spotify.com/v1/audio-analysis/7aF09WaavZAmAWuUeYxlYD,0.593,201257,0.868,7aF09WaavZAmAWuUeYxlYD,0.0,1,0.365,-3.573,0,0.295,104.988,4,https://api.spotify.com/v1/tracks/7aF09WaavZAmAWuUeYxlYD,audio_features,spotify:track:7aF09WaavZAmAWuUeYxlYD,0.496
1005,0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507,0.713,2Z8WuEywRWYTKe1NybPQEW,0.0,6,0.113,-5.355,1,0.0393,74.989,4,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.566
1006,0.328,https://api.spotify.com/v1/audio-analysis/06IYJV7Ed3FfpJurK7OIFG,0.762,211453,0.729,06IYJV7Ed3FfpJurK7OIFG,1.9e-05,0,0.111,-4.179,1,0.0432,138.976,4,https://api.spotify.com/v1/tracks/06IYJV7Ed3FfpJurK7OIFG,audio_features,spotify:track:06IYJV7Ed3FfpJurK7OIFG,0.458
1007,0.334,https://api.spotify.com/v1/audio-analysis/5Y8xlzhEKsvgl1NxO3LPbY,0.597,268537,0.798,5Y8xlzhEKsvgl1NxO3LPbY,1.03e-06,7,0.136,-6.485,0,0.328,119.16,4,https://api.spotify.com/v1/tracks/5Y8xlzhEKsvgl1NxO3LPbY,audio_features,spotify:track:5Y8xlzhEKsvgl1NxO3LPbY,0.458
1008,0.142,https://api.spotify.com/v1/audio-analysis/1cS0TgbR263ey9jn0MwD2s,0.748,221013,0.749,1cS0TgbR263ey9jn0MwD2s,0.0,8,0.0713,-5.916,0,0.516,90.09,4,https://api.spotify.com/v1/tracks/1cS0TgbR263ey9jn0MwD2s,audio_features,spotify:track:1cS0TgbR263ey9jn0MwD2s,0.659
1009,0.406,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,0.72,251088,0.763,5knuzwU65gJK7IF5yJsuaW,0.0,9,0.18,-4.068,0,0.0523,101.965,4,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,audio_features,spotify:track:5knuzwU65gJK7IF5yJsuaW,0.742
1010,0.326,https://api.spotify.com/v1/audio-analysis/3xzsLvCaodpR7YRvKlcxXM,0.85,220587,0.57,3xzsLvCaodpR7YRvKlcxXM,0.0,3,0.12,-7.444,1,0.239,107.016,4,https://api.spotify.com/v1/tracks/3xzsLvCaodpR7YRvKlcxXM,audio_features,spotify:track:3xzsLvCaodpR7YRvKlcxXM,0.644
1011,0.45,https://api.spotify.com/v1/audio-analysis/3FDrI0FLKzrYQiWxPhqV2W,0.754,272667,0.762,3FDrI0FLKzrYQiWxPhqV2W,6.67e-05,6,0.224,-4.486,0,0.0849,92.002,4,https://api.spotify.com/v1/tracks/3FDrI0FLKzrYQiWxPhqV2W,audio_features,spotify:track:3FDrI0FLKzrYQiWxPhqV2W,0.673
1012,0.156,https://api.spotify.com/v1/audio-analysis/0yOGHkmTFfH3wT4NsTZnHA,0.792,189065,0.798,0yOGHkmTFfH3wT4NsTZnHA,0.0,3,0.098,-6.991,0,0.18,90.015,4,https://api.spotify.com/v1/tracks/0yOGHkmTFfH3wT4NsTZnHA,audio_features,spotify:track:0yOGHkmTFfH3wT4NsTZnHA,0.396
1013,0.913,https://api.spotify.com/v1/audio-analysis/2nAAFnHiXRdWhsqoeqhhnr,0.251,269613,0.254,2nAAFnHiXRdWhsqoeqhhnr,1.81e-06,2,0.088,-7.552,1,0.0369,176.602,3,https://api.spotify.com/v1/tracks/2nAAFnHiXRdWhsqoeqhhnr,audio_features,spotify:track:2nAAFnHiXRdWhsqoeqhhnr,0.17
1014,0.173,https://api.spotify.com/v1/audio-analysis/6QUDs5wTqWwI4Ed68GLdlC,0.442,184354,0.878,6QUDs5wTqWwI4Ed68GLdlC,0.0,9,0.0369,-3.521,1,0.555,80.604,5,https://api.spotify.com/v1/tracks/6QUDs5wTqWwI4Ed68GLdlC,audio_features,spotify:track:6QUDs5wTqWwI4Ed68GLdlC,0.536
1015,0.445,https://api.spotify.com/v1/audio-analysis/4Ln4KAwk37peyCh2QpqYnP,0.876,200347,0.443,4Ln4KAwk37peyCh2QpqYnP,0.0,6,0.118,-6.632,1,0.324,115.048,4,https://api.spotify.com/v1/tracks/4Ln4KAwk37peyCh2QpqYnP,audio_features,spotify:track:4Ln4KAwk37peyCh2QpqYnP,0.273
1016,0.409,https://api.spotify.com/v1/audio-analysis/6dbdxneD4mLKDgXJ6GQkJm,0.641,238893,0.683,6dbdxneD4mLKDgXJ6GQkJm,1.71e-06,7,0.203,-5.549,0,0.043,90.039,4,https://api.spotify.com/v1/tracks/6dbdxneD4mLKDgXJ6GQkJm,audio_features,spotify:track:6dbdxneD4mLKDgXJ6GQkJm,0.303
1017,0.0216,https://api.spotify.com/v1/audio-analysis/7m9XUXU54HSn7yEr1Ap4K9,0.778,192587,0.812,7m9XUXU54HSn7yEr1Ap4K9,0.0,2,0.0953,-5.32,1,0.123,96.012,4,https://api.spotify.com/v1/tracks/7m9XUXU54HSn7yEr1Ap4K9,audio_features,spotify:track:7m9XUXU54HSn7yEr1Ap4K9,0.239
1018,0.105,https://api.spotify.com/v1/audio-analysis/0fg8CqpjdojMyXLNzM2PaJ,0.803,203180,0.743,0fg8CqpjdojMyXLNzM2PaJ,2.12e-06,1,0.099,-3.602,0,0.0681,108.005,4,https://api.spotify.com/v1/tracks/0fg8CqpjdojMyXLNzM2PaJ,audio_features,spotify:track:0fg8CqpjdojMyXLNzM2PaJ,0.674
1019,0.0133,https://api.spotify.com/v1/audio-analysis/7pV6zXFpCwrrmcosBAtp0o,0.639,233173,0.71,7pV6zXFpCwrrmcosBAtp0o,0.0,1,0.118,-7.445,1,0.0275,119.989,4,https://api.spotify.com/v1/tracks/7pV6zXFpCwrrmcosBAtp0o,audio_features,spotify:track:7pV6zXFpCwrrmcosBAtp0o,0.378
1020,0.67,https://api.spotify.com/v1/audio-analysis/5jGuAvPX3Ufo55DIZlCaHq,0.882,250040,0.66,5jGuAvPX3Ufo55DIZlCaHq,0.0,1,0.199,-8.069,1,0.444,98.904,4,https://api.spotify.com/v1/tracks/5jGuAvPX3Ufo55DIZlCaHq,audio_features,spotify:track:5jGuAvPX3Ufo55DIZlCaHq,0.208
1021,0.157,https://api.spotify.com/v1/audio-analysis/7l4ND7ih4BMHTa2S65cD8T,0.754,236640,0.554,7l4ND7ih4BMHTa2S65cD8T,0.0,11,0.102,-7.61,1,0.262,139.929,4,https://api.spotify.com/v1/tracks/7l4ND7ih4BMHTa2S65cD8T,audio_features,spotify:track:7l4ND7ih4BMHTa2S65cD8T,0.332
1022,0.134,https://api.spotify.com/v1/audio-analysis/36h5D83xrFPlEBCkySUJI5,0.764,139480,0.714,36h5D83xrFPlEBCkySUJI5,0.0,1,0.0998,-6.837,1,0.401,90.025,4,https://api.spotify.com/v1/tracks/36h5D83xrFPlEBCkySUJI5,audio_features,spotify:track:36h5D83xrFPlEBCkySUJI5,0.217
1023,0.149,https://api.spotify.com/v1/audio-analysis/2Pu2Kcm1cwFg4dDSdmFip4,0.801,196200,0.625,2Pu2Kcm1cwFg4dDSdmFip4,0.0,8,0.122,-7.785,1,0.197,150.056,4,https://api.spotify.com/v1/tracks/2Pu2Kcm1cwFg4dDSdmFip4,audio_features,spotify:track:2Pu2Kcm1cwFg4dDSdmFip4,0.347
1024,0.272,https://api.spotify.com/v1/audio-analysis/51BbACodhBnd9lBs2TI0YT,0.723,274627,0.679,51BbACodhBnd9lBs2TI0YT,0.000211,7,0.064,-6.774,0,0.0307,117.392,4,https://api.spotify.com/v1/tracks/51BbACodhBnd9lBs2TI0YT,audio_features,spotify:track:51BbACodhBnd9lBs2TI0YT,0.859
1025,0.422,https://api.spotify.com/v1/audio-analysis/709SyC7ZrnB5UB8SgPJZKG,0.652,227587,0.778,709SyC7ZrnB5UB8SgPJZKG,0.0,8,0.182,-5.883,0,0.299,110.02,4,https://api.spotify.com/v1/tracks/709SyC7ZrnB5UB8SgPJZKG,audio_features,spotify:track:709SyC7ZrnB5UB8SgPJZKG,0.522
1026,0.0744,https://api.spotify.com/v1/audio-analysis/7nKBxz47S9SD79N086fuhn,0.684,208163,0.823,7nKBxz47S9SD79N086fuhn,0.0,9,0.111,-3.297,0,0.0773,91.048,4,https://api.spotify.com/v1/tracks/7nKBxz47S9SD79N086fuhn,audio_features,spotify:track:7nKBxz47S9SD79N086fuhn,0.647
1027,0.233,https://api.spotify.com/v1/audio-analysis/0C57Uj6wAoWfh89gSwyCuD,0.787,204562,0.668,0C57Uj6wAoWfh89gSwyCuD,0.0,4,0.0943,-4.379,0,0.04,140.023,4,https://api.spotify.com/v1/tracks/0C57Uj6wAoWfh89gSwyCuD,audio_features,spotify:track:0C57Uj6wAoWfh89gSwyCuD,0.167
1028,0.073,https://api.spotify.com/v1/audio-analysis/6WzuBQg8YcvHrargJhHeS2,0.83,209120,0.66,6WzuBQg8YcvHrargJhHeS2,0.000229,7,0.1,-7.727,1,0.117,114.028,4,https://api.spotify.com/v1/tracks/6WzuBQg8YcvHrargJhHeS2,audio_features,spotify:track:6WzuBQg8YcvHrargJhHeS2,0.881
1029,0.0463,https://api.spotify.com/v1/audio-analysis/0xl1w2q4VLojeXp4JfazPL,0.903,307593,0.432,0xl1w2q4VLojeXp4JfazPL,0.0,8,0.111,-11.885,1,0.426,139.028,4,https://api.spotify.com/v1/tracks/0xl1w2q4VLojeXp4JfazPL,audio_features,spotify:track:0xl1w2q4VLojeXp4JfazPL,0.555
1030,0.306,https://api.spotify.com/v1/audio-analysis/2aJkY20V9aQgkE8teDW6gH,0.852,186507,0.523,2aJkY20V9aQgkE8teDW6gH,0.0,7,0.129,-7.824,0,0.175,125.039,4,https://api.spotify.com/v1/tracks/2aJkY20V9aQgkE8teDW6gH,audio_features,spotify:track:2aJkY20V9aQgkE8teDW6gH,0.315
1031,0.241,https://api.spotify.com/v1/audio-analysis/2h0vD9wYASU5FOcNFUIvYk,0.653,189493,0.671,2h0vD9wYASU5FOcNFUIvYk,0.00586,0,0.146,-5.812,1,0.0913,101.883,4,https://api.spotify.com/v1/tracks/2h0vD9wYASU5FOcNFUIvYk,audio_features,spotify:track:2h0vD9wYASU5FOcNFUIvYk,0.512
1032,0.368,https://api.spotify.com/v1/audio-analysis/6Z6yBebkNbZoHFq1D8Yl5O,0.875,192173,0.662,6Z6yBebkNbZoHFq1D8Yl5O,0.0,11,0.288,-7.021,1,0.397,119.898,4,https://api.spotify.com/v1/tracks/6Z6yBebkNbZoHFq1D8Yl5O,audio_features,spotify:track:6Z6yBebkNbZoHFq1D8Yl5O,0.295
1033,0.391,https://api.spotify.com/v1/audio-analysis/0uBu60Wd7yzm2sFrj2hSr6,0.763,170267,0.604,0uBu60Wd7yzm2sFrj2hSr6,0.0,1,0.272,-7.561,1,0.07,141.925,4,https://api.spotify.com/v1/tracks/0uBu60Wd7yzm2sFrj2hSr6,audio_features,spotify:track:0uBu60Wd7yzm2sFrj2hSr6,0.331
1034,0.417,https://api.spotify.com/v1/audio-analysis/6Ge69h4yge4yWg0272miHy,0.84,256400,0.851,6Ge69h4yge4yWg0272miHy,0.0,1,0.191,-5.796,0,0.117,117.473,4,https://api.spotify.com/v1/tracks/6Ge69h4yge4yWg0272miHy,audio_features,spotify:track:6Ge69h4yge4yWg0272miHy,0.806
1035,0.396,https://api.spotify.com/v1/audio-analysis/36SHbxigbf4iSCHdQVgy6V,0.624,242333,0.8,36SHbxigbf4iSCHdQVgy6V,0.0,1,0.0843,-6.061,1,0.436,115.198,4,https://api.spotify.com/v1/tracks/36SHbxigbf4iSCHdQVgy6V,audio_features,spotify:track:36SHbxigbf4iSCHdQVgy6V,0.332
1036,0.578,https://api.spotify.com/v1/audio-analysis/4k4RrUdFzoWtKojUSkPgSZ,0.483,252853,0.449,4k4RrUdFzoWtKojUSkPgSZ,3.07e-06,8,0.0965,-8.12,1,0.0239,81.02,4,https://api.spotify.com/v1/tracks/4k4RrUdFzoWtKojUSkPgSZ,audio_features,spotify:track:4k4RrUdFzoWtKojUSkPgSZ,0.222
1037,0.219,https://api.spotify.com/v1/audio-analysis/1sVSoa160VMCQ3riqbtODq,0.687,189013,0.725,1sVSoa160VMCQ3riqbtODq,0.00305,6,0.129,-6.001,0,0.0564,114.962,4,https://api.spotify.com/v1/tracks/1sVSoa160VMCQ3riqbtODq,audio_features,spotify:track:1sVSoa160VMCQ3riqbtODq,0.674
1038,0.0464,https://api.spotify.com/v1/audio-analysis/1ADjWm8QNhgNV8yCNNgQ1T,0.464,204093,0.63,1ADjWm8QNhgNV8yCNNgQ1T,0.0,7,0.295,-7.337,1,0.182,132.96,5,https://api.spotify.com/v1/tracks/1ADjWm8QNhgNV8yCNNgQ1T,audio_features,spotify:track:1ADjWm8QNhgNV8yCNNgQ1T,0.527
1039,0.0205,https://api.spotify.com/v1/audio-analysis/3AlpkljBS1AU7HFVPms8K6,0.669,206533,0.854,3AlpkljBS1AU7HFVPms8K6,0.0,1,0.047,-4.486,1,0.0999,93.057,4,https://api.spotify.com/v1/tracks/3AlpkljBS1AU7HFVPms8K6,audio_features,spotify:track:3AlpkljBS1AU7HFVPms8K6,0.707
1040,0.152,https://api.spotify.com/v1/audio-analysis/3VoFWVWs1Im7WbXssDWqFq,0.779,163454,0.644,3VoFWVWs1Im7WbXssDWqFq,0.0,3,0.0604,-7.137,0,0.0909,160.058,4,https://api.spotify.com/v1/tracks/3VoFWVWs1Im7WbXssDWqFq,audio_features,spotify:track:3VoFWVWs1Im7WbXssDWqFq,0.685
1041,0.521,https://api.spotify.com/v1/audio-analysis/5vZW3QAWw2PY5323r7yI0Z,0.9,148427,0.619,5vZW3QAWw2PY5323r7yI0Z,0.0,1,0.0965,-7.143,0,0.152,135.961,4,https://api.spotify.com/v1/tracks/5vZW3QAWw2PY5323r7yI0Z,audio_features,spotify:track:5vZW3QAWw2PY5323r7yI0Z,0.886
1042,0.209,https://api.spotify.com/v1/audio-analysis/0CJ31BEjjl1tPIj0CKi9kH,0.842,206787,0.777,0CJ31BEjjl1tPIj0CKi9kH,8.67e-06,6,0.229,-3.869,0,0.226,120.081,4,https://api.spotify.com/v1/tracks/0CJ31BEjjl1tPIj0CKi9kH,audio_features,spotify:track:0CJ31BEjjl1tPIj0CKi9kH,0.751
1043,0.557,https://api.spotify.com/v1/audio-analysis/5t9fmZx0pcNxLykKTv6eOe,0.757,363213,0.807,5t9fmZx0pcNxLykKTv6eOe,0.0,5,0.126,-8.471,1,0.501,91.001,4,https://api.spotify.com/v1/tracks/5t9fmZx0pcNxLykKTv6eOe,audio_features,spotify:track:5t9fmZx0pcNxLykKTv6eOe,0.0398
1044,0.287,https://api.spotify.com/v1/audio-analysis/0eH4fBQEeG45mD6hozmC2l,0.848,180373,0.738,0eH4fBQEeG45mD6hozmC2l,0.0,10,0.138,-5.861,0,0.3,119.24,4,https://api.spotify.com/v1/tracks/0eH4fBQEeG45mD6hozmC2l,audio_features,spotify:track:0eH4fBQEeG45mD6hozmC2l,0.553
1045,0.85,https://api.spotify.com/v1/audio-analysis/6TIU9Ehmi6dMzZK73Ym4yj,0.552,247107,0.29,6TIU9Ehmi6dMzZK73Ym4yj,0.0,10,0.227,-5.617,1,0.0448,78.842,4,https://api.spotify.com/v1/tracks/6TIU9Ehmi6dMzZK73Ym4yj,audio_features,spotify:track:6TIU9Ehmi6dMzZK73Ym4yj,0.481
1046,0.0262,https://api.spotify.com/v1/audio-analysis/6sn8WaooLLVhQvU96wtEAm,0.534,231547,0.583,6sn8WaooLLVhQvU96wtEAm,0.0,2,0.421,-8.672,1,0.0288,105.997,4,https://api.spotify.com/v1/tracks/6sn8WaooLLVhQvU96wtEAm,audio_features,spotify:track:6sn8WaooLLVhQvU96wtEAm,0.145
1047,0.296,https://api.spotify.com/v1/audio-analysis/728zbo72kOoYdGR3AhNsyF,0.627,238373,0.721,728zbo72kOoYdGR3AhNsyF,6.41e-05,0,0.231,-7.782,0,0.0304,130.08,4,https://api.spotify.com/v1/tracks/728zbo72kOoYdGR3AhNsyF,audio_features,spotify:track:728zbo72kOoYdGR3AhNsyF,0.383
1048,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10,0.0902,-7.398,1,0.059,85.043,4,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494
1049,0.0895,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH,0.584,220883,0.54,3ebXMykcMXOcLeJ9xZ17XH,0.0,1,0.261,-7.786,0,0.0576,137.972,4,https://api.spotify.com/v1/tracks/3ebXMykcMXOcLeJ9xZ17XH,audio_features,spotify:track:3ebXMykcMXOcLeJ9xZ17XH,0.195
1050,0.0285,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,0.573,230227,0.739,0prNGof3XqfTvNDxHonvdK,0.0,0,0.111,-5.74,1,0.129,97.085,4,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,audio_features,spotify:track:0prNGof3XqfTvNDxHonvdK,0.451
1051,0.0219,https://api.spotify.com/v1/audio-analysis/4DMPn1rEujpIJIvjy9HKV8,0.77,283400,0.684,4DMPn1rEujpIJIvjy9HKV8,6.16e-05,0,0.128,-6.854,1,0.0768,130.03,4,https://api.spotify.com/v1/tracks/4DMPn1rEujpIJIvjy9HKV8,audio_features,spotify:track:4DMPn1rEujpIJIvjy9HKV8,0.479
1052,0.655,https://api.spotify.com/v1/audio-analysis/7FJ6qIqVu7gO4ETs9gXJSu,0.419,247587,0.246,7FJ6qIqVu7gO4ETs9gXJSu,0.0,11,0.0878,-8.397,0,0.0332,75.673,4,https://api.spotify.com/v1/tracks/7FJ6qIqVu7gO4ETs9gXJSu,audio_features,spotify:track:7FJ6qIqVu7gO4ETs9gXJSu,0.372
1053,0.0303,https://api.spotify.com/v1/audio-analysis/2Ce5IyMlVRVvN997ZJjJJA,0.415,251423,0.369,2Ce5IyMlVRVvN997ZJjJJA,7.64e-06,8,0.383,-10.044,1,0.0741,95.746,4,https://api.spotify.com/v1/tracks/2Ce5IyMlVRVvN997ZJjJJA,audio_features,spotify:track:2Ce5IyMlVRVvN997ZJjJJA,0.0913
1054,0.0545,https://api.spotify.com/v1/audio-analysis/0FuTx2s3YH1ppmtiM6l0zI,0.623,220291,0.654,0FuTx2s3YH1ppmtiM6l0zI,0.0,0,0.0838,-5.675,0,0.0372,95.921,4,https://api.spotify.com/v1/tracks/0FuTx2s3YH1ppmtiM6l0zI,audio_features,spotify:track:0FuTx2s3YH1ppmtiM6l0zI,0.401
1055,0.305,https://api.spotify.com/v1/audio-analysis/1A3qfWiRfw0q5o549PsWI4,0.509,229035,0.412,1A3qfWiRfw0q5o549PsWI4,4.1e-06,3,0.0878,-7.951,0,0.135,110.075,4,https://api.spotify.com/v1/tracks/1A3qfWiRfw0q5o549PsWI4,audio_features,spotify:track:1A3qfWiRfw0q5o549PsWI4,0.386
1056,0.00451,https://api.spotify.com/v1/audio-analysis/5DA77EqppDmCTWGovd4oTP,0.51,228361,0.692,5DA77EqppDmCTWGovd4oTP,0.0,0,0.138,-5.825,1,0.171,102.42,4,https://api.spotify.com/v1/tracks/5DA77EqppDmCTWGovd4oTP,audio_features,spotify:track:5DA77EqppDmCTWGovd4oTP,0.209
1057,0.0623,https://api.spotify.com/v1/audio-analysis/3AsAuGTaDQzavZZThyYlop,0.803,188889,0.569,3AsAuGTaDQzavZZThyYlop,0.0,2,0.083,-7.392,1,0.0739,107.986,4,https://api.spotify.com/v1/tracks/3AsAuGTaDQzavZZThyYlop,audio_features,spotify:track:3AsAuGTaDQzavZZThyYlop,0.809
1058,0.119,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,0.805,238600,0.601,3VZmChrnVW8JK6ano4gSED,0.000129,0,0.0581,-9.7,0,0.0579,94.382,4,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,audio_features,spotify:track:3VZmChrnVW8JK6ano4gSED,0.746
1059,0.278,https://api.spotify.com/v1/audio-analysis/4JqJofEjChNytY6MMTJsi7,0.706,173647,0.722,4JqJofEjChNytY6MMTJsi7,3.7e-05,1,0.104,-6.348,1,0.0348,95.97,4,https://api.spotify.com/v1/tracks/4JqJofEjChNytY6MMTJsi7,audio_features,spotify:track:4JqJofEjChNytY6MMTJsi7,0.553
1060,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
1061,0.112,https://api.spotify.com/v1/audio-analysis/1cG0umU5TKStygKsPFZ9pY,0.483,191379,0.787,1cG0umU5TKStygKsPFZ9pY,0.0,8,0.257,-5.244,1,0.102,122.058,4,https://api.spotify.com/v1/tracks/1cG0umU5TKStygKsPFZ9pY,audio_features,spotify:track:1cG0umU5TKStygKsPFZ9pY,0.58
1062,0.139,https://api.spotify.com/v1/audio-analysis/73oG1oAMc7uKza0DQsZVZO,0.689,256160,0.713,73oG1oAMc7uKza0DQsZVZO,0.000468,9,0.128,-6.575,0,0.0394,99.97,4,https://api.spotify.com/v1/tracks/73oG1oAMc7uKza0DQsZVZO,audio_features,spotify:track:73oG1oAMc7uKza0DQsZVZO,0.535
1063,0.015,https://api.spotify.com/v1/audio-analysis/1LCdHocTe3wvSEPSISoEaQ,0.639,203608,0.823,1LCdHocTe3wvSEPSISoEaQ,1.87e-06,4,0.121,-3.622,1,0.0359,99.999,4,https://api.spotify.com/v1/tracks/1LCdHocTe3wvSEPSISoEaQ,audio_features,spotify:track:1LCdHocTe3wvSEPSISoEaQ,0.743
1064,0.0479,https://api.spotify.com/v1/audio-analysis/3OoZagIW3YK8vjt0ws6NOI,0.773,283253,0.81,3OoZagIW3YK8vjt0ws6NOI,4.45e-06,2,0.271,-5.171,0,0.116,112.002,4,https://api.spotify.com/v1/tracks/3OoZagIW3YK8vjt0ws6NOI,audio_features,spotify:track:3OoZagIW3YK8vjt0ws6NOI,0.567
1065,0.0933,https://api.spotify.com/v1/audio-analysis/0UeYCHOETPfai02uskjJ3x,0.634,235813,0.711,0UeYCHOETPfai02uskjJ3x,0.0309,11,0.0823,-6.187,1,0.0457,124.962,4,https://api.spotify.com/v1/tracks/0UeYCHOETPfai02uskjJ3x,audio_features,spotify:track:0UeYCHOETPfai02uskjJ3x,0.451
1066,0.121,https://api.spotify.com/v1/audio-analysis/4Hx9AXbsy3mJNfHbu8cF5H,0.895,208507,0.79,4Hx9AXbsy3mJNfHbu8cF5H,0.0,1,0.0692,-4.016,1,0.188,130.038,4,https://api.spotify.com/v1/tracks/4Hx9AXbsy3mJNfHbu8cF5H,audio_features,spotify:track:4Hx9AXbsy3mJNfHbu8cF5H,0.48
1067,0.678,https://api.spotify.com/v1/audio-analysis/6JujQHtfZp8rUv5OCt28nB,0.791,181800,0.679,6JujQHtfZp8rUv5OCt28nB,0.0,5,0.105,-6.808,1,0.365,122.111,4,https://api.spotify.com/v1/tracks/6JujQHtfZp8rUv5OCt28nB,audio_features,spotify:track:6JujQHtfZp8rUv5OCt28nB,0.758
